"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"C2390","0","10","40","0","2023","4","",2251,34407,33687,33244,465860627,29171112,911772,1061,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",63,2.9,72,0.2,-230,-0.7,-407,-1.2,14067813,3.1,-1270471,-4.2,12789,1.4,38,3.7
"C2390","1","10","41","0","2023","4","",26,783,777,776,20177821,0,0,1993,"",2.25,1.19,1.20,1.22,1.70,0.00,0.00,1.41,"",1,4.0,48,6.5,45,6.1,49,6.7,2705188,15.5,0,0.0,0,0.0,155,8.4
"C2390","2","10","41","0","2023","4","",16,201,209,214,3375194,0,0,1248,"",1.18,0.19,0.20,0.21,0.23,0.00,0.00,1.14,"",0,0.0,11,5.8,16,8.3,12,5.9,203869,6.4,0,0.0,0,0.0,-3,-0.2
"C2390","3","10","41","0","2023","4","",88,3190,3176,3171,45419487,103699,2588,1099,"",2.73,0.98,0.99,1.00,1.19,0.16,0.50,1.20,"",1,1.1,-18,-0.6,-31,-1.0,-15,-0.5,1169242,2.6,-13387,-11.4,453,21.2,35,3.3
"C2390","5","10","41","0","2023","4","",2121,30233,29525,29083,396888125,29067413,909184,1031,"",0.97,1.03,1.03,1.02,0.99,1.03,1.00,0.97,"",61,3.0,31,0.1,-260,-0.9,-453,-1.5,9989514,2.6,-1257084,-4.1,12336,1.4,34,3.4
"C2394","0","10","80","0","2023","4","",2021,25160,25252,25157,426754015,66306672,677743,1303,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,638,2.6,658,2.7,588,2.4,26159219,6.5,2770442,4.4,12665,1.9,48,3.8
"C2398","0","10","80","0","2023","4","",1536,17939,17941,17991,209832860,18222773,142339,899,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",105,7.3,192,1.1,87,0.5,176,1.0,10631754,5.3,580996,3.3,-128476,-47.4,38,4.4
"C2402","0","10","40","0","2023","4","",3697,51549,49944,49923,761715852,46898271,1401206,1161,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",23,0.6,490,1.0,430,0.9,359,0.7,25826002,3.5,-659029,-1.4,-83204,-5.6,30,2.7
"C2402","1","10","41","0","2023","4","",52,302,299,313,5339714,0,0,1348,"",2.74,0.31,0.31,0.33,0.28,0.00,0.00,0.87,"",0,0.0,14,4.9,10,3.5,19,6.5,70515,1.3,0,0.0,0,0.0,-48,-3.4
"C2402","2","10","41","0","2023","4","",73,1906,1869,1841,62730729,0,0,2578,"",3.27,1.20,1.22,1.20,2.59,0.00,0.00,2.15,"",0,0.0,-100,-5.0,-90,-4.6,-113,-5.8,-200055,-0.3,0,0.0,0,0.0,124,5.1
"C2402","3","10","41","0","2023","4","",78,7372,7391,7432,95346454,24356,512,991,"",1.47,1.50,1.55,1.56,1.52,0.02,0.06,0.99,"",-3,-3.7,191,2.7,169,2.3,124,1.7,3498520,3.8,2352,10.7,27,5.6,15,1.5
"C2402","5","10","41","0","2023","4","",3494,41969,40385,40337,598298955,46873915,1400694,1125,"",0.97,0.95,0.95,0.95,0.91,1.03,1.01,0.96,"",26,0.7,385,0.9,341,0.9,329,0.8,22457022,3.9,-661381,-1.4,-83231,-5.6,33,3.0
"C2406","0","10","80","0","2023","4","",5333,44183,43750,46973,819046394,133919895,1642365,1401,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",33,0.6,2460,5.9,2466,6.0,1893,4.2,73172450,9.8,22694707,20.4,239967,17.1,57,4.2
"C2410","0","10","80","0","2023","4","",1204,16466,16389,16478,219642960,14421532,398533,1027,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.2,349,2.2,313,1.9,354,2.2,8186729,3.9,1452561,11.2,14892,3.9,17,1.7
"C2414","0","10","40","0","2023","4","",2651,41793,42035,42199,507500537,115798296,600610,929,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",120,4.7,1203,3.0,1332,3.3,1168,2.8,25120639,5.2,19685395,20.5,134594,28.9,19,2.1
"C2414","1","10","41","0","2023","4","",41,1134,1140,1156,18715045,0,0,1259,"",3.01,1.42,1.42,1.43,1.45,0.00,0.00,1.02,"",1,2.5,25,2.3,21,1.9,18,1.6,1152269,6.6,0,0.0,0,0.0,55,4.6
"C2414","2","10","41","0","2023","4","",19,2647,2678,2675,36766710,308725,3087,1061,"",1.19,2.06,2.07,2.06,2.28,0.24,3.41,1.10,"",0,0.0,-44,-1.6,-24,-0.9,2,0.1,2353149,6.8,139060,82.0,1391,82.0,76,7.7
"C2414","3","10","41","0","2023","4","",56,4290,4256,4261,54882225,77615,47,989,"",1.47,1.08,1.06,1.06,1.32,0.03,0.01,1.23,"",0,0.0,-21,-0.5,-59,-1.4,-64,-1.5,2923714,5.6,34400,79.6,21,80.8,63,6.8
"C2414","5","10","41","0","2023","4","",2535,33722,33961,34107,397136557,115411956,597476,900,"",0.98,0.94,0.95,0.95,0.91,1.03,1.00,0.96,"",119,4.9,1243,3.8,1394,4.3,1212,3.7,18691507,4.9,19511935,20.3,133182,28.7,8,0.9
"C2422","0","10","40","0","2023","4","",3736,53640,52395,52583,772064526,167768251,1342770,1123,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",116,3.2,1187,2.3,589,1.1,1596,3.1,54130114,7.5,13943682,9.1,69514,5.5,56,5.2
"C2422","1","10","41","0","2023","4","",60,1019,1029,1026,18865574,0,0,1416,"",3.13,0.99,1.03,1.02,0.96,0.00,0.00,0.95,"",-3,-4.8,38,3.9,43,4.4,37,3.7,709595,3.9,0,0.0,0,0.0,-1,-0.1
"C2422","2","10","41","0","2023","4","",49,4249,4248,4276,81068365,11035,115,1465,"",2.17,2.58,2.64,2.65,3.30,0.01,0.06,1.26,"",2,4.3,100,2.4,75,1.8,108,2.6,6461237,8.7,-16080,-59.3,-8,-6.5,87,6.3
"C2422","3","10","41","0","2023","4","",87,5908,5946,5952,69927015,543783,4949,906,"",1.63,1.16,1.19,1.19,1.10,0.15,0.65,0.94,"",0,0.0,270,4.8,260,4.6,237,4.1,5824903,9.1,33126,6.5,4526,1070.0,38,4.4
"C2422","5","10","41","0","2023","4","",3540,42464,41172,41329,602203572,167213433,1337706,1112,"",0.97,0.93,0.92,0.92,0.91,1.03,1.00,0.98,"",117,3.4,779,1.9,211,0.5,1214,3.0,41134379,7.3,13926636,9.1,64996,5.1,57,5.4
"C2426","0","10","40","0","2023","4","",2887,43816,43704,43789,594818029,40760069,443095,1045,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",52,1.8,1276,3.0,1240,2.9,1155,2.7,38626401,6.9,3320348,8.9,49438,12.6,39,3.9
"C2426","1","10","41","0","2023","4","",44,709,708,717,14006571,0,0,1515,"",2.97,0.84,0.85,0.85,0.92,0.00,0.00,1.09,"",0,0.0,47,7.1,33,4.9,41,6.1,1273148,10.0,0,0.0,0,0.0,55,3.8
"C2426","2","10","41","0","2023","4","",28,438,421,411,6605749,0,0,1200,"",1.61,0.33,0.31,0.31,0.35,0.00,0.00,1.11,"",-3,-9.7,7,1.6,-6,-1.4,-26,-5.9,636674,10.7,0,0.0,0,0.0,136,12.8
"C2426","3","10","41","0","2023","4","",70,5288,5317,5295,68738857,204792,740,998,"",1.69,1.27,1.27,1.27,1.41,0.23,0.30,1.11,"",0,0.0,108,2.1,111,2.1,82,1.6,4864404,7.6,-53738,-20.8,-4912,-86.9,53,5.6
"C2426","5","10","41","0","2023","4","",2745,37381,37258,37366,505466852,40555277,442355,1041,"",0.98,1.00,1.00,1.00,0.99,1.03,1.01,0.99,"",55,2.0,1114,3.1,1102,3.0,1058,2.9,31852175,6.7,3374086,9.1,54350,14.0,36,3.6
"C2430","0","10","40","0","2023","4","",5867,66698,66325,66474,964522470,128319196,2196744,1116,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",115,2.0,1610,2.5,1376,2.1,1809,2.8,58162090,6.4,16391712,14.6,158570,7.8,42,3.9
"C2430","1","10","41","0","2023","4","",44,1967,1947,1980,48447713,0,0,1897,"",1.46,1.54,1.53,1.55,1.97,0.00,0.00,1.28,"",0,0.0,89,4.7,71,3.8,100,5.3,8215664,20.4,0,0.0,0,0.0,249,15.1
"C2430","2","10","41","0","2023","4","",24,1981,1976,1981,30062861,0,0,1168,"",0.68,0.97,0.97,0.97,0.98,0.00,0.00,1.01,"",0,0.0,-102,-4.9,-93,-4.5,-73,-3.6,-550765,-1.8,0,0.0,0,0.0,30,2.6
"C2430","3","10","41","0","2023","4","",41,6591,6611,6705,92068779,8641858,22074,1067,"",0.49,1.04,1.04,1.06,1.16,3.10,1.78,1.11,"",2,5.1,146,2.3,86,1.3,377,6.0,11866023,14.8,581682,7.2,1853,9.2,108,11.3
"C2430","5","10","41","0","2023","4","",5758,56159,55791,55808,793943117,119677338,2174670,1092,"",1.01,0.98,0.98,0.98,0.96,0.96,1.00,0.97,"",113,2.0,1477,2.7,1312,2.4,1405,2.6,38631168,5.1,15810030,15.2,156717,7.8,26,2.4
"C2434","0","10","40","0","2023","4","",29251,580705,582169,582318,8944690107,497753839,11436944,1183,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2036,7.5,10558,1.9,8419,1.5,6677,1.2,210366906,2.4,-60731819,-10.9,-1359817,-10.6,11,0.9
"C2434","1","10","41","0","2023","4","",115,3612,3540,3564,67884433,0,0,1462,"",0.77,0.32,0.32,0.32,0.30,0.00,0.00,0.93,"",0,0.0,104,3.0,-6,-0.2,11,0.3,1175056,1.8,0,0.0,0,0.0,11,0.8
"C2434","2","10","41","0","2023","4","",67,5956,5897,5893,107681337,0,0,1400,"",0.38,0.33,0.33,0.33,0.38,0.00,0.00,1.14,"",0,0.0,298,5.3,226,4.0,176,3.1,8763388,8.9,0,0.0,0,0.0,61,4.6
"C2434","3","10","41","0","2023","4","",330,38641,39084,38566,548582728,375587,7442,1089,"",0.79,0.70,0.70,0.70,0.75,0.03,0.12,1.07,"",2,0.6,1348,3.6,902,2.4,952,2.5,25905577,5.0,11891,3.3,1869,33.5,22,2.1
"C2434","5","10","41","0","2023","4","",28739,532496,533648,534295,8220541609,497378252,11429502,1185,"",1.01,1.07,1.07,1.07,1.07,1.03,1.01,0.99,"",2034,7.6,8808,1.7,7297,1.4,5538,1.0,174522885,2.2,-60743710,-10.9,-1361686,-10.6,9,0.8
"C2438","0","10","80","0","2023","4","",448,6984,6984,7043,84088659,16544100,131039,924,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-1.5,380,5.8,341,5.1,432,6.5,14105382,20.2,1082201,7.0,34036,35.1,111,13.7
"C2442","0","10","40","0","2023","4","",2937,31377,31178,31326,377739330,164392117,2877454,929,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,0.3,832,2.7,885,2.9,1024,3.4,27112328,7.7,11241582,7.3,-117941,-3.9,41,4.6
"C2442","1","10","41","0","2023","4","",15,308,289,270,6309091,0,0,1679,"",0.99,0.51,0.48,0.45,0.66,0.00,0.00,1.36,"",-1,-6.2,21,7.3,9,3.2,21,8.4,945040,17.6,0,0.0,0,0.0,162,10.7
"C2442","2","10","41","0","2023","4","",19,502,502,526,6122497,0,0,923,"",1.07,0.52,0.52,0.55,0.51,0.00,0.00,0.96,"",6,46.2,42,9.1,76,17.8,89,20.4,-950696,-13.4,0,0.0,0,0.0,-311,-25.2
"C2442","3","10","41","0","2023","4","",56,2785,2781,2767,38604868,384052,4572,1069,"",1.33,0.93,0.93,0.93,1.24,0.11,0.28,1.33,"",0,0.0,51,1.9,14,0.5,35,1.3,6226799,19.2,61615,19.1,-99,-2.1,161,17.7
"C2442","5","10","41","0","2023","4","",2847,27782,27606,27763,326702874,164008065,2872882,907,"",0.99,1.04,1.04,1.04,1.01,1.03,1.01,0.97,"",4,0.1,718,2.7,786,2.9,879,3.3,20891185,6.8,11179967,7.3,-117842,-3.9,33,3.8
"C2446","0","10","80","0","2023","4","",886,11492,11535,11408,142880389,27830735,145471,958,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-10,-1.1,-179,-1.5,-118,-1.0,-124,-1.1,6522325,4.8,-125256,-0.4,-61231,-29.6,55,6.1
"C2450","0","10","40","0","2023","4","",3259,37187,37094,37016,519741207,163947222,1801759,1078,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",189,6.2,518,1.4,710,2.0,791,2.2,18669926,3.7,8551007,5.5,40045,2.3,20,1.9
"C2450","1","10","41","0","2023","4","",59,1539,1536,1531,27213651,0,0,1363,"",3.53,2.16,2.16,2.15,2.05,0.00,0.00,0.95,"",-3,-4.8,-1,-0.1,19,1.3,54,3.7,1895187,7.5,0,0.0,0,0.0,74,5.7
"C2450","2","10","41","0","2023","4","",15,934,944,952,14137313,12083408,25540,1153,"",0.76,0.82,0.83,0.84,0.86,6.50,9.40,1.03,"",0,0.0,68,7.9,64,7.3,42,4.6,1621020,13.0,1388805,13.0,-9547,-27.2,66,6.1
"C2450","3","10","41","0","2023","4","",50,3001,3042,3010,38102382,15449600,54124,971,"",1.07,0.85,0.86,0.85,0.89,4.34,5.32,1.04,"",0,0.0,53,1.8,79,2.7,78,2.7,1482743,4.0,953437,6.6,-11186,-17.1,15,1.6
"C2450","5","10","41","0","2023","4","",3135,31713,31572,31523,440287861,136414214,1722095,1072,"",0.99,1.00,1.00,1.00,0.98,0.86,0.96,0.99,"",192,6.5,398,1.3,548,1.8,617,2.0,13670976,3.2,6208765,4.8,60778,3.7,16,1.5
"C2454","0","10","40","0","2023","4","",9804,119146,118761,117870,1957062336,293455685,3912858,1269,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",321,3.4,4913,4.3,4786,4.2,4345,3.8,151346191,8.4,48827966,20.0,538635,16.0,50,4.1
"C2454","1","10","41","0","2023","4","",52,667,661,658,13748469,0,0,1598,"",1.03,0.29,0.29,0.29,0.28,0.00,0.00,0.95,"",2,4.0,58,9.5,69,11.7,64,10.8,1568077,12.9,0,0.0,0,0.0,32,2.0
"C2454","2","10","41","0","2023","4","",21,2803,2797,2790,42872929,0,0,1179,"",0.36,0.77,0.77,0.77,0.69,0.00,0.00,0.90,"",0,0.0,-323,-10.3,-311,-10.0,-308,-9.9,-3344318,-7.2,0,0.0,0,0.0,36,3.1
"C2454","3","10","41","0","2023","4","",90,14513,14680,14571,208627373,56096507,115603,1100,"",0.64,1.28,1.30,1.30,1.30,8.81,5.24,1.00,"",2,2.3,704,5.1,718,5.1,744,5.4,26026727,14.3,8256596,17.3,18788,19.4,87,8.6
"C2454","5","10","41","0","2023","4","",9641,101163,100623,99851,1691813565,237359178,3797255,1294,"",1.01,0.99,0.99,0.99,1.00,0.84,0.98,1.01,"",317,3.4,4474,4.6,4310,4.5,3845,4.0,127095705,8.1,40571370,20.6,519847,15.9,45,3.6
"C2458","0","10","40","0","2023","4","",8979,172720,173173,173999,2781694754,185416862,2922605,1235,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",431,5.0,-1020,-0.6,-1431,-0.8,151,0.1,103065389,3.8,-5063328,-2.7,652129,28.7,51,4.3
"C2458","1","10","41","0","2023","4","",50,1393,1367,1389,26887289,0,0,1495,"",1.08,0.42,0.41,0.42,0.38,0.00,0.00,0.91,"",0,0.0,63,4.7,53,4.0,65,4.9,1044506,4.0,0,0.0,0,0.0,-8,-0.5
"C2458","2","10","41","0","2023","4","",27,1798,1791,1789,37517900,0,0,1610,"",0.50,0.34,0.34,0.33,0.42,0.00,0.00,1.26,"",0,0.0,46,2.6,54,3.1,41,2.3,5462345,17.0,0,0.0,0,0.0,197,13.9
"C2458","3","10","41","0","2023","4","",301,17091,17251,17154,235805536,3695,50,1057,"",2.34,1.04,1.04,1.04,1.03,0.00,0.00,0.99,"",0,0.0,90,0.5,-371,-2.1,78,0.5,15712956,7.1,2278,160.8,50,100.0,75,7.6
"C2458","5","10","41","0","2023","4","",8601,152438,152764,153667,2481484029,185413167,2922555,1248,"",0.98,1.03,1.03,1.03,1.04,1.03,1.01,1.00,"",431,5.3,-1219,-0.8,-1167,-0.8,-33,0.0,80845582,3.4,-5065606,-2.7,652079,28.7,47,3.9
"C2462","0","10","80","0","2023","4","",1593,25170,25073,25152,312823392,18571466,163254,957,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",123,8.4,-349,-1.4,-327,-1.3,-337,-1.3,13441005,4.5,-2058449,-10.0,-29014,-15.1,53,5.9
"C2464","0","10","80","0","2023","4","",2622,26525,26318,26263,369273095,67034085,544662,1077,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-84,-3.1,380,1.5,154,0.6,385,1.5,23438458,6.8,5033832,8.1,-224475,-29.2,56,5.5
"C2466","0","10","40","0","2023","4","",23063,357356,360379,360076,5235319364,997327667,5854694,1121,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1432,6.6,665,0.2,1539,0.4,2171,0.6,206917146,4.1,46155981,4.9,57138,1.0,40,3.7
"C2466","1","10","41","0","2023","4","",93,4512,4582,4669,87502354,0,0,1467,"",0.79,0.66,0.66,0.68,0.66,0.00,0.00,0.98,"",8,9.4,108,2.5,-27,-0.6,48,1.0,3256154,3.9,0,0.0,0,0.0,41,2.9
"C2466","2","10","41","0","2023","4","",72,9438,9685,9499,140784058,392899,3796,1135,"",0.52,0.86,0.87,0.86,0.85,0.03,0.43,0.98,"",0,0.0,-39,-0.4,167,1.8,90,1.0,7131805,5.3,191220,94.8,1862,96.3,49,4.5
"C2466","3","10","41","0","2023","4","",286,28120,28292,28054,405624715,56875,224,1108,"",0.87,0.83,0.82,0.82,0.94,0.00,0.01,1.15,"",0,0.0,482,1.7,309,1.1,629,2.3,44290642,12.3,7418,15.0,-22,-8.9,104,10.4
"C2466","5","10","41","0","2023","4","",22612,315286,317820,317854,4601408237,996877893,5850674,1117,"",1.01,1.03,1.03,1.03,1.02,1.03,1.01,0.99,"",1424,6.7,114,0.0,1090,0.3,1404,0.4,152238545,3.4,45957343,4.8,55298,1.0,34,3.1
"C2470","0","10","80","0","2023","4","",698,14013,14134,14096,203699028,12380311,128670,1113,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",16,2.3,173,1.2,195,1.4,134,1.0,15972227,8.5,-123054,-1.0,-3654,-2.8,75,7.2
"C2474","0","10","80","0","2023","4","",1208,14375,14377,14418,161961366,18094404,100146,866,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,1.0,-242,-1.7,-201,-1.4,-319,-2.2,4420769,2.8,-941919,-4.9,-30182,-23.2,38,4.6
"C2478","0","10","40","0","2023","4","",4672,81457,81965,82193,1236454648,185680725,1137855,1162,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",299,6.8,1570,2.0,1300,1.6,1838,2.3,89343236,7.8,8357529,4.7,52526,4.8,63,5.7
"C2478","1","10","41","0","2023","4","",29,772,768,773,16308260,0,0,1627,"",1.21,0.49,0.49,0.49,0.52,0.00,0.00,1.05,"",1,3.6,70,10.0,64,9.1,50,6.9,1918605,13.3,0,0.0,0,0.0,67,4.3
"C2478","2","10","41","0","2023","4","",24,7562,7614,7613,152670358,195817,1959,1546,"",0.85,3.02,3.02,3.02,3.89,0.09,1.14,1.29,"",1,4.3,51,0.7,65,0.9,91,1.2,9601963,6.7,92673,89.8,928,90.0,84,5.7
"C2478","3","10","41","0","2023","4","",78,16934,16854,16810,290469632,61203,368,1325,"",1.17,2.19,2.15,2.15,2.86,0.02,0.06,1.32,"",1,1.3,483,2.9,336,2.0,489,3.0,25298049,9.5,-33807,-35.6,-367,-49.9,84,6.8
"C2478","5","10","41","0","2023","4","",4541,56189,56729,56997,777006398,185423705,1135528,1055,"",1.00,0.81,0.81,0.81,0.73,1.03,1.01,0.90,"",296,7.0,966,1.7,835,1.5,1208,2.2,52524619,7.2,8298663,4.7,51965,4.8,53,5.3
"C2482","0","10","80","0","2023","4","",1346,18364,18363,18305,238268172,13413885,264259,999,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-15,-1.1,-87,-0.5,-97,-0.5,15,0.1,9508185,4.2,-1015240,-7.0,-23186,-8.1,43,4.5
"C2486","0","10","40","0","2023","4","",27630,426547,429625,430143,6371828224,602142109,4516959,1143,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1050,4.0,7117,1.7,6720,1.6,8711,2.1,304655678,5.0,-34307796,-5.4,-1182060,-20.7,35,3.2
"C2486","1","10","41","0","2023","4","",97,3120,3069,3068,60507258,0,0,1508,"",0.68,0.38,0.37,0.37,0.37,0.00,0.00,0.99,"",2,2.1,147,4.9,47,1.6,3,0.1,5228574,9.5,0,0.0,0,0.0,100,7.1
"C2486","2","10","41","0","2023","4","N",115,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",-3,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2486","3","10","41","0","2023","4","N",394,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2486","5","10","41","0","2023","4","",27024,366569,369260,369911,5480560924,600752339,4514715,1144,"",1.00,1.01,1.01,1.01,1.00,1.03,1.01,0.99,"",1051,4.0,6423,1.8,5926,1.6,8086,2.2,248146356,4.7,-34057401,-5.4,-1180322,-20.7,31,2.8
"C2490","0","10","80","0","2023","4","",958,13877,13778,13841,157920249,16462392,94196,878,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,0.6,-1123,-7.5,-1108,-7.4,-1002,-6.8,2615464,1.7,-1436596,-8.0,-5421,-5.4,77,9.6
"C2494","0","10","80","0","2023","4","",1957,33182,33793,33680,422650036,34117152,244140,969,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",35,1.8,406,1.2,726,2.2,101,0.3,7767116,1.9,-2998154,-8.1,-228247,-48.3,6,0.6
"C2498","0","10","80","0","2023","4","",582,9238,9271,9291,106921748,12863356,48113,888,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,0.7,-647,-6.5,-534,-5.4,-493,-5.0,-1697225,-1.6,-1517779,-10.6,-8648,-15.2,38,4.5
"C2502","0","10","40","0","2023","4","",744,14066,14226,14347,110809346,4936087,181867,600,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",27,3.8,-42,-0.3,-27,-0.2,-129,-0.9,-2529946,-2.2,-513457,-9.4,10640,6.2,-11,-1.8
"C2502","1","10","41","0","2023","4","",4,59,59,59,1309209,0,0,1707,"",1.05,0.22,0.22,0.21,0.46,0.00,0.00,2.14,"",0,0.0,8,15.7,1,1.7,2,3.5,166966,14.6,0,0.0,0,0.0,119,7.5
"C2502","2","10","41","0","2023","4","",43,3096,3120,3109,30827019,0,0,763,"",9.58,7.17,7.14,7.05,8.75,0.00,0.00,1.23,"",-3,-6.5,119,4.0,113,3.8,84,2.8,-6569934,-17.6,0,0.0,0,0.0,-195,-20.4
"C2502","3","10","41","0","2023","4","",6,1521,1521,1592,8984466,0,0,447,"",0.56,1.14,1.12,1.17,0.99,0.00,0.00,0.86,"",0,0.0,7,0.5,6,0.4,74,4.9,902940,11.2,0,0.0,0,0.0,37,9.0
"C2502","5","10","41","0","2023","4","",691,9390,9526,9587,69688652,4936087,181867,564,"",0.95,0.78,0.78,0.78,0.73,1.03,1.01,0.93,"",30,4.5,-176,-1.8,-147,-1.5,-289,-2.9,2970082,4.5,-513457,-9.4,10640,6.2,35,6.6
"C2506","0","10","40","0","2023","4","",8791,154009,154306,154071,2016036834,189931931,923812,1006,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",394,4.7,3608,2.4,3370,2.2,2445,1.6,101337339,5.3,-1409828,-0.7,-23228,-2.5,31,3.2
"C2506","1","10","41","0","2023","4","",114,9738,9804,9884,204706104,0,0,1605,"",2.53,3.30,3.32,3.34,3.98,0.00,0.00,1.20,"",3,2.7,439,4.7,421,4.5,417,4.4,19530710,10.5,0,0.0,0,0.0,87,5.7
"C2506","2","10","41","0","2023","4","",50,1923,1929,1922,23304479,0,0,931,"",0.94,0.41,0.41,0.41,0.36,0.00,0.00,0.89,"",-9,-15.3,-24,-1.2,-9,-0.5,-16,-0.8,505709,2.2,0,0.0,0,0.0,27,3.0
"C2506","3","10","41","0","2023","4","",199,22970,22983,23035,294611950,984552,7549,985,"",1.58,1.57,1.56,1.57,1.78,0.24,1.45,1.13,"",3,1.5,-223,-1.0,-256,-1.1,-372,-1.6,-1252504,-0.4,-28663,-2.8,-439,-5.5,7,0.7
"C2506","5","10","41","0","2023","4","",8428,119378,119590,119230,1493414301,188947379,916263,962,"",0.98,0.91,0.91,0.91,0.86,1.03,1.00,0.95,"",397,4.9,3416,2.9,3214,2.8,2416,2.1,82553424,5.9,-1381165,-0.7,-22789,-2.4,30,3.2
"C2510","0","10","80","0","2023","4","",604,9864,9720,9801,129749083,22503729,264301,1019,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,0.7,272,2.8,91,0.9,138,1.4,8682934,7.2,1173947,5.5,126784,92.2,52,5.4
"C2518","0","10","40","0","2023","4","",7071,100861,101326,102705,1483197084,79441505,1741000,1123,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",859,13.8,796,0.8,405,0.4,1921,1.9,122860797,9.0,-4081191,-4.9,-179536,-9.3,83,8.0
"C2518","1","10","41","0","2023","4","",71,4047,4061,4090,101111676,0,0,1913,"",1.96,2.09,2.09,2.07,2.67,0.00,0.00,1.28,"",2,2.9,320,8.6,333,8.9,290,7.6,14109346,16.2,0,0.0,0,0.0,129,7.2
"C2518","2","10","41","0","2023","4","N",55,0,0,0,0,0,0,0,"N",1.29,0,0,0,0,0,0,0,"N",7,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2518","3","10","41","0","2023","4","N",127,0,0,0,0,0,0,0,"N",1.25,0,0,0,0,0,0,0,"N",-1,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2518","5","10","41","0","2023","4","",6818,82856,83249,84572,1174762556,79124946,1734152,1081,"",0.99,0.96,0.96,0.96,0.92,1.03,1.00,0.96,"",851,14.3,133,0.2,-156,-0.2,1314,1.6,84429813,7.7,-4113356,-4.9,-179113,-9.4,72,7.1
"C2520","0","10","80","0","2023","4","",2449,16306,16053,17032,255345106,91247602,605014,1193,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",94,4.0,710,4.6,424,2.7,602,3.7,15468636,6.4,6341171,7.5,42660,7.6,31,2.7
