"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"48137","3","10","71","0","2020","4","N",5,0,0,0,0,0,0,0,"N",3.86,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48137","5","10","71","0","2020","4","",66,515,509,507,6640382,640480,4867,1001,"",0.84,0.94,0.93,0.92,0.93,1.02,0.99,1.00,"",5,8.2,95,22.6,97,23.5,117,30.0,1982051,42.5,26124,4.3,-6687,-57.9,121,13.8
"48139","0","10","70","0","2020","4","",3412,54008,54550,54420,717402153,55279501,700060,1016,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",147,4.5,254,0.5,513,0.9,823,1.5,70279227,10.9,6057424,12.3,54289,8.4,91,9.8
"48139","1","10","71","0","2020","4","",20,327,272,277,4530130,0,0,1193,"",1.02,0.29,0.24,0.25,0.22,0.00,0.00,0.87,"",0,0.0,51,18.5,-7,-2.5,1,0.4,274435,6.4,0,0.0,0,0.0,11,0.9
"48139","2","10","71","0","2020","4","",14,283,283,282,3875922,0,0,1055,"",0.63,0.16,0.16,0.16,0.17,0.00,0.00,1.07,"",0,0.0,3,1.1,4,1.4,2,0.7,227259,6.2,0,0.0,0,0.0,51,5.1
"48139","3","10","71","0","2020","4","",83,7804,7865,7793,100280033,272006,4344,986,"",1.52,1.48,1.47,1.47,1.67,0.24,1.10,1.14,"",-1,-1.2,-108,-1.4,-127,-1.6,-73,-0.9,6832061,7.3,-69268,-20.3,4009,1196.7,79,8.7
"48139","5","10","71","0","2020","4","",3295,45594,46130,46068,608716068,55007495,695716,1019,"",0.99,1.00,1.00,1.00,0.99,1.03,1.00,0.99,"",148,4.7,308,0.7,643,1.4,893,2.0,62945472,11.5,6126692,12.5,50280,7.8,93,10.0
"48141","0","10","70","0","2020","4","",16007,301498,300578,302605,3512245309,269882806,3842108,896,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",296,1.9,-14151,-4.5,-17566,-5.5,-15031,-4.7,224853660,6.8,-1619944,-0.6,-269395,-6.6,99,12.4
"48141","1","10","71","0","2020","4","",95,12776,12881,12839,284744129,0,0,1707,"",1.03,2.00,2.09,2.06,2.89,0.00,0.00,1.41,"",-2,-2.1,173,1.4,201,1.6,198,1.6,22028985,8.4,0,0.0,0,0.0,108,6.8
"48141","2","10","71","0","2020","4","",39,8362,8166,8173,132529250,0,0,1238,"",0.37,0.85,0.84,0.83,1.20,0.00,0.00,1.43,"",-1,-2.5,-1552,-15.7,-1846,-18.4,-1874,-18.7,2448444,1.9,0,0.0,0,0.0,236,23.6
"48141","3","10","71","0","2020","4","",93,42732,43456,43808,566059381,934135,15651,1005,"",0.36,1.45,1.47,1.48,1.93,0.17,0.72,1.31,"",-2,-2.1,-4197,-8.9,-3622,-7.7,-3204,-6.8,21355955,3.9,-265240,-22.1,7315,87.8,114,12.8
"48141","5","10","71","0","2020","4","",15780,237628,236075,237785,2528912549,268948671,3826457,820,"",1.01,0.93,0.93,0.93,0.84,1.03,1.00,0.91,"",301,1.9,-8575,-3.5,-12299,-5.0,-10151,-4.1,179020276,7.6,-1354704,-0.5,-276710,-6.7,90,12.3
"48143","0","10","70","0","2020","4","",1198,16545,16585,16450,177394613,13327723,147406,826,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,0.7,-957,-5.5,-1091,-6.2,-1038,-5.9,4880866,2.8,-1153678,-8.0,-34226,-18.8,70,9.3
"48143","1","10","71","0","2020","4","",10,99,78,90,1385466,0,0,1197,"",1.46,0.28,0.23,0.27,0.28,0.00,0.00,1.07,"",0,0.0,19,23.8,-3,-3.7,8,9.8,104085,8.1,0,0.0,0,0.0,-20,-1.6
"48143","2","10","71","0","2020","4","",20,2588,2614,2547,21421053,0,0,638,"",2.55,4.79,4.85,4.77,3.83,0.00,0.00,0.80,"",1,5.3,-123,-4.5,-133,-4.8,-156,-5.8,30976,0.1,0,0.0,0,0.0,33,5.5
"48143","3","10","71","0","2020","4","",41,1547,1545,1532,16538067,155627,2490,825,"",2.14,0.95,0.95,0.95,1.11,0.57,2.98,1.17,"",-1,-2.4,-32,-2.0,-61,-3.8,-62,-3.9,380180,2.4,10975,7.6,2346,1629.2,45,5.8
"48143","5","10","71","0","2020","4","",1127,12311,12348,12281,138050027,13172096,144916,862,"",0.97,0.88,0.88,0.88,0.91,1.02,0.99,1.03,"",8,0.7,-821,-6.3,-894,-6.8,-828,-6.3,4365625,3.3,-1164653,-8.1,-36572,-20.2,81,10.4
"48145","0","10","70","0","2020","4","",293,3032,3051,3001,34154616,1607350,15651,868,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-151,-4.7,-144,-4.5,-172,-5.4,1316548,4.0,-212633,-11.7,-4349,-21.7,75,9.5
"48145","1","10","71","0","2020","4","",9,49,41,44,585545,0,0,1008,"",5.36,0.76,0.66,0.71,0.61,0.00,0.00,0.86,"",0,0.0,13,36.1,1,2.5,3,7.3,49521,9.2,0,0.0,0,0.0,-49,-4.6
"48145","2","10","71","0","2020","4","",13,432,429,419,5198857,0,0,937,"",6.77,4.36,4.33,4.30,4.82,0.00,0.00,1.11,"",0,0.0,-58,-11.8,-58,-11.9,-63,-13.1,-158811,-3.0,0,0.0,0,0.0,90,10.6
"48145","3","10","71","0","2020","4","",36,709,709,698,7438565,30924,492,811,"",7.68,2.39,2.37,2.38,2.60,0.94,5.55,1.09,"",0,0.0,-3,-0.4,-1,-0.1,-12,-1.7,232587,3.2,-6272,-16.9,456,1266.7,31,4.0
"48145","5","10","71","0","2020","4","",235,1842,1872,1840,20931649,1576426,15159,870,"",0.83,0.72,0.72,0.72,0.72,1.01,0.98,0.99,"",0,0.0,-103,-5.3,-86,-4.4,-100,-5.2,1193251,6.0,-206361,-11.6,-4805,-24.1,90,11.5
"48147","0","10","70","0","2020","4","",614,8005,8011,8013,95270176,6354964,78844,915,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",14,2.3,-624,-7.2,-662,-7.6,-607,-7.0,-2287728,-2.3,-548838,-7.9,-18318,-18.9,46,5.3
"48147","1","10","71","0","2020","4","",20,767,755,746,14692861,0,0,1495,"",5.68,4.53,4.60,4.51,5.49,0.00,0.00,1.21,"",0,0.0,12,1.6,15,2.0,-1,-0.1,616585,4.4,0,0.0,0,0.0,46,3.2
"48147","2","10","71","0","2020","4","",14,535,532,527,6278190,0,0,909,"",3.48,2.05,2.04,2.02,2.09,0.00,0.00,1.02,"",0,0.0,-3,-0.6,-3,-0.6,-11,-2.0,223663,3.7,0,0.0,0,0.0,42,4.8
"48147","3","10","71","0","2020","4","",34,1395,1401,1418,15305462,148954,2378,838,"",3.46,1.78,1.78,1.81,1.92,1.15,5.33,1.07,"",0,0.0,-43,-3.0,-44,-3.0,-27,-1.9,472735,3.2,12582,9.2,2245,1688.0,47,5.9
"48147","5","10","71","0","2020","4","",546,5308,5323,5322,58993663,6206010,76466,853,"",0.92,0.78,0.78,0.78,0.72,1.01,0.98,0.92,"",14,2.6,-590,-10.0,-630,-10.6,-568,-9.6,-3600711,-5.8,-561420,-8.3,-20563,-21.2,39,4.8
"48149","0","10","70","0","2020","4","",851,8560,8606,8597,108322074,5983015,48288,970,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-714,-7.7,-644,-7.0,-644,-7.0,3079298,2.9,-1407087,-19.0,-44135,-47.8,95,10.9
"48149","1","10","71","0","2020","4","",15,78,72,77,1029303,0,0,1046,"",3.07,0.43,0.41,0.43,0.34,0.00,0.00,0.80,"",0,0.0,3,4.0,5,7.5,11,16.7,95267,10.2,0,0.0,0,0.0,10,1.0
"48149","2","10","71","0","2020","4","",10,65,65,65,855304,0,0,1012,"",1.79,0.23,0.23,0.23,0.25,0.00,0.00,1.08,"",0,0.0,0,0.0,0,0.0,1,1.6,28244,3.4,0,0.0,0,0.0,28,2.8
"48149","3","10","71","0","2020","4","",30,1390,1410,1375,19111488,20195,321,1056,"",2.20,1.66,1.67,1.64,2.11,0.16,1.17,1.27,"",0,0.0,-91,-6.1,-77,-5.2,-102,-6.9,958086,5.3,-31047,-60.6,271,542.0,114,12.1
"48149","5","10","71","0","2020","4","",796,7027,7059,7080,87325979,5962820,47967,952,"",0.96,0.97,0.97,0.97,0.94,1.03,1.00,0.97,"",0,0.0,-626,-8.2,-572,-7.5,-554,-7.3,1997701,2.3,-1376040,-18.8,-44406,-48.1,93,10.8
"48151","0","10","70","0","2020","4","",131,829,868,830,10259141,539860,9257,937,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-1.5,2,0.2,14,1.6,-15,-1.8,244085,2.4,-130117,-19.4,-258,-2.7,22,2.4
"48151","1","10","71","0","2020","4","",4,16,14,15,188723,0,0,968,"",5.32,0.91,0.79,0.88,0.66,0.00,0.00,0.76,"",0,0.0,2,14.3,-3,-17.6,-1,-6.2,2957,1.6,0,0.0,0,0.0,56,6.1
"48151","2","10","71","0","2020","4","",5,17,17,17,229176,0,0,1037,"",5.82,0.63,0.60,0.63,0.71,0.00,0.00,1.14,"",0,0.0,2,13.3,0,0.0,0,0.0,10311,4.7,0,0.0,0,0.0,6,0.6
"48151","3","10","71","0","2020","4","",12,278,313,285,3077110,128765,2058,811,"",5.73,3.42,3.67,3.51,3.58,11.65,39.28,1.01,"",0,0.0,-13,-4.5,15,5.0,0,0.0,312451,11.3,18344,16.6,1949,1788.1,81,11.1
"48151","5","10","71","0","2020","4","",110,518,524,513,6764132,411095,7199,1004,"",0.86,0.74,0.71,0.73,0.77,0.79,0.78,1.06,"",-2,-1.8,11,2.2,2,0.4,-14,-2.7,-81634,-1.2,-148461,-26.5,-2207,-23.5,-11,-1.1
"48153","0","10","70","0","2020","4","",258,1632,1628,1538,17170464,1988598,54286,826,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-2.3,-13,-0.8,-111,-6.4,-60,-3.8,541420,3.3,151744,8.3,8169,17.7,56,7.3
"48153","1","10","71","0","2020","4","",8,29,29,32,374445,0,0,960,"",5.41,0.84,0.87,1.01,0.78,0.00,0.00,0.86,"",0,0.0,2,7.4,0,0.0,5,18.5,66012,21.4,0,0.0,0,0.0,102,11.9
"48153","2","10","71","0","2020","4","",4,21,21,21,253204,0,0,927,"",2.37,0.39,0.40,0.42,0.47,0.00,0.00,1.16,"",0,0.0,-1,-4.5,0,0.0,0,0.0,11791,4.9,0,0.0,0,0.0,57,6.6
"48153","3","10","71","0","2020","4","",20,462,472,467,4771740,4391,70,786,"",4.85,2.89,2.95,3.11,3.32,0.11,0.23,1.11,"",0,0.0,-42,-8.3,-38,-7.5,-41,-8.1,-44214,-0.9,3141,251.3,69,6900.0,56,7.7
"48153","5","10","71","0","2020","4","",226,1120,1106,1018,11771075,1984207,54216,837,"",0.90,0.81,0.80,0.78,0.80,1.03,1.01,1.00,"",-6,-2.6,28,2.6,-73,-6.2,-24,-2.3,507831,4.5,148603,8.1,8100,17.6,52,6.6
"48155","0","10","70","0","2020","4","",61,369,372,386,3125283,259834,1303,640,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-1.6,-8,-2.1,-4,-1.1,11,2.9,214720,7.4,10155,4.1,-3245,-71.4,45,7.6
"48155","1","10","71","0","2020","4","",3,5,3,7,44968,0,0,692,"",8.58,0.64,0.39,0.88,0.51,0.00,0.00,0.80,"",1,50.0,-2,-28.6,0,0.0,4,133.3,3115,7.4,0,0.0,0,0.0,-51,-6.9
"48155","2","10","71","0","2020","4","",3,12,12,12,115321,0,0,739,"",7.50,1.00,0.99,0.96,1.17,0.00,0.00,1.19,"",0,0.0,1,9.1,0,0.0,0,0.0,5780,5.3,0,0.0,0,0.0,17,2.4
"48155","3","10","71","0","2020","4","",7,107,111,104,806741,8783,139,578,"",7.17,2.96,3.04,2.76,3.08,1.65,18.85,1.06,"",0,0.0,4,3.9,9,8.8,2,2.0,25177,3.2,4999,132.1,136,4533.3,-9,-1.5
"48155","5","10","71","0","2020","4","",48,245,246,263,2158253,251051,1164,661,"",0.81,0.78,0.78,0.80,0.81,1.00,0.90,1.02,"",-2,-4.0,-11,-4.3,-13,-5.0,5,1.9,180648,9.1,5156,2.1,-3381,-74.4,71,12.0
"48157","0","10","70","0","2020","4","",15862,191025,195144,197391,2755344535,198733317,2836225,1090,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1118,7.6,-5107,-2.6,-4772,-2.4,-4519,-2.2,63607782,2.4,-1239663,-0.6,-576098,-16.9,51,4.9
"48157","1","10","71","0","2020","4","",29,1133,993,979,21656082,0,0,1610,"",0.32,0.28,0.25,0.24,0.28,0.00,0.00,1.09,"",0,0.0,303,36.5,112,12.7,94,10.6,3605568,20.0,0,0.0,0,0.0,5,0.3
"48157","2","10","71","0","2020","4","",32,2792,2762,2755,37311811,0,0,1036,"",0.31,0.45,0.44,0.43,0.43,0.00,0.00,0.98,"",1,3.2,-162,-5.5,-192,-6.5,-187,-6.4,965664,2.7,0,0.0,0,0.0,88,9.3
"48157","3","10","71","0","2020","4","",89,21235,22378,22757,329455398,1325188,20465,1146,"",0.35,1.13,1.17,1.18,1.43,0.33,1.27,1.23,"",2,2.3,-148,-0.7,-162,-0.7,-185,-0.8,19833903,6.4,-124819,-8.6,18919,1223.7,77,7.2
"48157","5","10","71","0","2020","4","",15712,165865,169011,170900,2366921244,197408129,2815760,1080,"",1.02,1.02,1.02,1.02,1.00,1.03,1.00,0.98,"",1115,7.6,-5100,-3.0,-4530,-2.6,-4241,-2.4,39202647,1.7,-1114844,-0.6,-595017,-17.4,46,4.4
"48159","0","10","70","0","2020","4","",236,3439,3452,3496,42103967,4219042,70317,935,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",14,6.3,192,5.9,157,4.8,283,8.8,7777073,22.7,782795,22.8,6543,10.3,123,15.1
"48159","1","10","71","0","2020","4","",4,22,16,15,279163,0,0,1216,"",2.96,0.30,0.23,0.21,0.24,0.00,0.00,0.96,"",0,0.0,7,46.7,0,0.0,-1,-6.2,42780,18.1,0,0.0,0,0.0,55,4.7
"48159","2","10","71","0","2020","4","",8,27,27,27,401447,0,0,1144,"",5.17,0.24,0.24,0.24,0.30,0.00,0.00,1.26,"",0,0.0,0,0.0,0,0.0,0,0.0,19240,5.0,0,0.0,0,0.0,55,5.1
"48159","3","10","71","0","2020","4","",14,432,436,387,3934383,65461,1046,723,"",3.71,1.28,1.29,1.13,1.12,0.76,2.63,0.91,"",0,0.0,22,5.4,5,1.2,-23,-5.6,19305,0.5,-19839,-23.3,964,1175.6,1,0.1
"48159","5","10","71","0","2020","4","",210,2958,2973,3067,37488974,4153581,69271,961,"",0.92,1.01,1.01,1.03,1.04,1.02,0.99,1.02,"",14,7.1,163,5.8,152,5.4,307,11.1,7695748,25.8,802634,24.0,5579,8.8,140,17.1
"48161","0","10","70","0","2020","4","",410,4388,4340,4349,49433184,3402793,43790,872,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-1.4,-143,-3.2,-229,-5.0,-231,-5.0,-2865831,-5.5,-388037,-10.2,-14958,-25.5,-10,-1.1
"48161","1","10","71","0","2020","4","",7,49,37,36,563023,0,0,1065,"",2.98,0.53,0.42,0.40,0.41,0.00,0.00,0.90,"",0,0.0,8,19.5,1,2.8,-2,-5.3,59646,11.8,0,0.0,0,0.0,55,5.4
"48161","2","10","71","0","2020","4","",9,314,310,307,4077242,0,0,1011,"",3.35,2.19,2.20,2.17,2.61,0.00,0.00,1.20,"",0,0.0,-9,-2.8,-10,-3.1,-11,-3.5,122080,3.1,0,0.0,0,0.0,61,6.4
"48161","3","10","71","0","2020","4","",28,958,948,948,10004034,35661,569,809,"",4.27,2.23,2.22,2.23,2.42,0.51,2.30,1.09,"",-1,-3.4,-5,-0.5,-25,-2.6,-16,-1.7,648281,6.9,-5140,-12.6,529,1322.5,65,8.7
"48161","5","10","71","0","2020","4","",366,3067,3045,3058,34788885,3367132,43221,875,"",0.92,0.82,0.83,0.83,0.82,1.02,0.99,0.99,"",-5,-1.3,-137,-4.3,-195,-6.0,-202,-6.2,-3695838,-9.6,-382897,-10.2,-15487,-26.4,-40,-4.4
"48163","0","10","70","0","2020","4","",423,6525,6586,6603,91609378,4924814,95484,1072,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-1.6,-1115,-14.6,-977,-12.9,-883,-11.8,-7494055,-7.6,-837621,-14.5,-68015,-41.6,64,6.3
"48163","1","10","71","0","2020","4","",9,206,203,205,5142807,0,0,1933,"",3.71,1.49,1.50,1.51,2.00,0.00,0.00,1.33,"",0,0.0,33,19.1,33,19.4,40,24.2,756386,17.2,0,0.0,0,0.0,-60,-3.0
"48163","2","10","71","0","2020","4","",13,323,335,332,3894399,0,0,908,"",4.69,1.52,1.57,1.55,1.35,0.00,0.00,0.87,"",0,0.0,-22,-6.4,3,0.9,3,0.9,79754,2.1,0,0.0,0,0.0,33,3.8
"48163","3","10","71","0","2020","4","",24,888,908,904,9395403,73612,1176,803,"",3.55,1.39,1.40,1.40,1.23,0.73,2.18,0.88,"",0,0.0,-101,-10.2,-60,-6.2,-83,-8.4,408830,4.5,22482,44.0,1127,2300.0,99,14.1
"48163","5","10","71","0","2020","4","",377,5108,5140,5162,73176769,4851202,94308,1096,"",0.92,0.92,0.92,0.92,0.93,1.02,0.99,1.01,"",-7,-1.8,-1025,-16.7,-953,-15.6,-843,-14.0,-8739025,-10.7,-860103,-15.1,-69142,-42.3,59,5.7
"48165","0","10","70","0","2020","4","",648,6140,6213,6217,89622271,5908581,75629,1114,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.5,-571,-8.5,-536,-7.9,-597,-8.8,-5668770,-5.9,-1828779,-23.6,-55702,-42.4,29,2.7
"48165","1","10","71","0","2020","4","",6,35,26,30,424480,0,0,1076,"",1.61,0.27,0.20,0.23,0.17,0.00,0.00,0.71,"",0,0.0,9,34.6,-3,-10.3,6,25.0,40582,10.6,0,0.0,0,0.0,-45,-4.0
"48165","2","10","71","0","2020","4","",7,30,30,30,404331,0,0,1037,"",1.65,0.15,0.15,0.15,0.14,0.00,0.00,0.96,"",0,0.0,-1,-3.2,-1,-3.2,0,0.0,19855,5.2,0,0.0,0,0.0,73,7.6
"48165","3","10","71","0","2020","4","",33,1303,1319,1346,16419196,206522,3303,955,"",3.18,2.17,2.16,2.22,2.19,1.71,7.72,1.00,"",0,0.0,-54,-4.0,-42,-3.1,-67,-4.7,1138338,7.4,-121558,-37.1,2976,910.1,101,11.8
"48165","5","10","71","0","2020","4","",602,4772,4838,4811,72374264,5702059,72326,1158,"",0.96,0.92,0.92,0.91,0.94,1.00,0.96,1.03,"",-3,-0.5,-525,-9.9,-490,-9.2,-536,-10.0,-6867545,-8.7,-1707221,-23.0,-58678,-44.8,13,1.1
"48167","0","10","70","0","2020","4","",6580,106099,106918,106328,1542635179,84977872,1399328,1115,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",193,3.0,-5007,-4.5,-5515,-4.9,-5950,-5.3,48742358,3.3,-11383711,-11.8,-668181,-32.3,88,8.6
"48167","1","10","71","0","2020","4","",31,1192,1123,1121,26709479,0,0,1794,"",0.82,0.53,0.51,0.51,0.62,0.00,0.00,1.19,"",0,0.0,127,11.9,48,4.5,58,5.5,4575858,20.7,0,0.0,0,0.0,199,12.5
"48167","2","10","71","0","2020","4","",34,13281,13272,13202,263836020,0,0,1532,"",0.79,3.83,3.82,3.82,5.42,0.00,0.00,1.42,"",2,6.2,-157,-1.2,-183,-1.4,-222,-1.7,10758097,4.3,0,0.0,0,0.0,83,5.7
"48167","3","10","71","0","2020","4","",142,14937,15157,15192,200594715,546266,8731,1022,"",1.35,1.44,1.44,1.46,1.55,0.31,1.10,1.07,"",0,0.0,-494,-3.2,-380,-2.4,-278,-1.8,12014426,6.4,-121418,-18.2,8073,1226.9,85,9.1
"48167","5","10","71","0","2020","4","",6373,76689,77366,76813,1051494965,84431606,1390597,1051,"",1.00,0.85,0.85,0.85,0.80,1.03,1.00,0.93,"",191,3.1,-4483,-5.5,-5000,-6.1,-5508,-6.7,21393977,2.1,-11262293,-11.8,-676254,-32.7,84,8.7
"48169","0","10","70","0","2020","4","",189,1634,1618,1613,18094058,1385545,17217,858,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-1.6,-226,-12.2,-221,-12.0,-211,-11.6,-4159194,-18.7,-730441,-34.5,-19585,-53.2,-72,-7.7
"48169","1","10","71","0","2020","4","",4,16,12,15,185266,0,0,994,"",3.69,0.46,0.36,0.45,0.36,0.00,0.00,0.86,"",1,33.3,3,23.1,1,9.1,4,36.4,6671,3.7,0,0.0,0,0.0,-184,-15.6
"48169","2","10","71","0","2020","4","",5,29,29,29,370116,0,0,982,"",4.04,0.54,0.55,0.55,0.65,0.00,0.00,1.18,"",0,0.0,0,0.0,0,0.0,0,0.0,18467,5.3,0,0.0,0,0.0,49,5.3
"48169","3","10","71","0","2020","4","",21,302,301,301,2994877,43207,690,765,"",6.95,1.89,1.89,1.91,1.98,1.52,7.08,1.04,"",-1,-4.5,-5,-1.6,-5,-1.6,3,1.0,2621,0.1,14695,51.5,662,2364.3,7,0.9
"48169","5","10","71","0","2020","4","",159,1287,1276,1268,14543799,1342338,16527,876,"",0.87,0.93,0.93,0.93,0.94,1.00,0.97,1.01,"",-3,-1.9,-224,-14.8,-217,-14.5,-218,-14.7,-4186953,-22.4,-745136,-35.7,-20247,-55.1,-87,-9.0
"48171","0","10","70","0","2020","4","",1176,10850,11046,11092,129183713,11422131,105594,904,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",40,3.5,-177,-1.6,-162,-1.4,-265,-2.3,9621358,8.0,710867,6.6,9528,9.9,83,10.1
"48171","1","10","71","0","2020","4","",8,53,51,58,820904,0,0,1169,"",1.19,0.23,0.23,0.25,0.23,0.00,0.00,0.96,"",0,0.0,0,0.0,0,0.0,7,13.7,19059,2.4,0,0.0,0,0.0,-25,-2.1
"48171","2","10","71","0","2020","4","",9,103,103,102,992619,0,0,744,"",1.17,0.29,0.29,0.28,0.24,0.00,0.00,0.85,"",0,0.0,4,4.0,6,6.2,2,2.0,26387,2.7,0,0.0,0,0.0,-9,-1.2
"48171","3","10","71","0","2020","4","",41,1069,1112,1072,12742041,16584,265,904,"",2.18,1.01,1.03,0.99,1.18,0.07,0.44,1.17,"",0,0.0,-31,-2.8,14,1.3,-27,-2.5,-2330,0.0,5271,46.6,254,2309.1,12,1.3
"48171","5","10","71","0","2020","4","",1118,9625,9780,9860,114628149,11405547,105329,904,"",0.98,1.05,1.04,1.05,1.04,1.03,1.00,0.99,"",40,3.7,-150,-1.5,-182,-1.8,-247,-2.4,9578242,9.1,705596,6.6,9274,9.7,92,11.3
"48173","0","10","70","0","2020","4","",138,609,611,604,9694603,568675,10611,1227,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,6.2,-27,-4.2,-18,-2.9,-28,-4.4,-142528,-1.4,-230654,-28.9,-7074,-40.0,30,2.5
"48173","1","10","71","0","2020","4","",3,5,7,8,87341,0,0,1008,"",3.79,0.39,0.56,0.64,0.32,0.00,0.00,0.61,"",1,50.0,-2,-28.6,3,75.0,4,100.0,12400,16.5,0,0.0,0,0.0,-145,-12.6
"48173","2","10","71","0","2020","4","N",3,0,0,0,0,0,0,0,"N",3.32,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48173","3","10","71","0","2020","4","N",4,0,0,0,0,0,0,0,"N",1.81,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48173","5","10","71","0","2020","4","",128,468,465,458,8049902,568675,10611,1335,"",0.95,0.91,0.90,0.89,0.97,1.03,1.01,1.08,"",7,5.8,-30,-6.0,-27,-5.5,-35,-7.1,-124323,-1.5,-230654,-28.9,-7074,-40.0,63,5.0
"48175","0","10","70","0","2020","4","",173,1265,1280,1267,13552464,874309,9762,820,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,2.4,-41,-3.1,-26,-2.0,-76,-5.7,289729,2.2,-31048,-3.4,-652,-6.3,46,5.9
"48175","1","10","71","0","2020","4","",6,15,16,16,182564,0,0,896,"",6.05,0.56,0.61,0.61,0.48,0.00,0.00,0.81,"",-1,-14.3,3,25.0,5,45.5,4,33.3,32465,21.6,0,0.0,0,0.0,-94,-9.5
"48175","2","10","71","0","2020","4","",6,39,39,39,456875,0,0,901,"",5.29,0.94,0.94,0.95,1.07,0.00,0.00,1.13,"",0,0.0,0,0.0,1,2.6,2,5.4,26161,6.1,0,0.0,0,0.0,29,3.3
"48175","3","10","71","0","2020","4","",18,386,388,387,4184225,20187,322,832,"",6.51,3.12,3.09,3.13,3.69,1.13,5.83,1.19,"",0,0.0,10,2.7,11,2.9,-8,-2.0,442282,11.8,-11746,-36.8,291,938.7,80,10.6
"48175","5","10","71","0","2020","4","",143,825,837,825,8728800,854122,9440,810,"",0.85,0.77,0.77,0.77,0.75,1.01,0.97,0.98,"",5,3.6,-54,-6.1,-43,-4.9,-74,-8.2,-211179,-2.4,-19302,-2.2,-943,-9.1,34,4.4
"48177","0","10","70","0","2020","4","",572,7259,7280,7345,88653139,5573901,58402,935,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,1.2,-233,-3.1,-245,-3.3,-172,-2.3,4794800,5.7,-842914,-13.1,-28217,-32.6,76,8.8
"48177","1","10","71","0","2020","4","",12,59,57,59,981420,0,0,1294,"",3.66,0.38,0.38,0.39,0.39,0.00,0.00,1.02,"",0,0.0,5,9.3,7,14.0,9,18.0,95510,10.8,0,0.0,0,0.0,-34,-2.6
"48177","2","10","71","0","2020","4","",10,70,70,70,1053202,0,0,1157,"",2.67,0.30,0.30,0.29,0.38,0.00,0.00,1.28,"",0,0.0,-3,-4.1,-3,-4.1,0,0.0,61275,6.2,0,0.0,0,0.0,97,9.2
"48177","3","10","71","0","2020","4","",45,1456,1480,1479,16499370,317381,5073,862,"",4.92,2.05,2.07,2.06,2.22,2.78,15.35,1.08,"",0,0.0,-1,-0.1,-1,-0.1,21,1.4,1319354,8.7,-8838,-2.7,4749,1465.7,65,8.2
"48177","5","10","71","0","2020","4","",505,5674,5673,5737,70119147,5256520,53329,947,"",0.91,0.92,0.92,0.92,0.92,0.97,0.92,1.00,"",7,1.4,-234,-4.0,-248,-4.2,-202,-3.4,3318661,5.0,-834076,-13.7,-32966,-38.2,79,9.1
